 num     #instances         #bytes  class name (module)
 965:             1             40  jdk.internal.net.http.Http2Connection$Http2TubeSubscriber (java.net.http@17.0.17)
 966:             1             40  jdk.internal.net.http.SocketTube$InternalReadPublisher$InternalReadSubscription (java.net.http@17.0.17)
 967:             1             40  jdk.internal.net.http.SocketTube$InternalReadPublisher$ReadEvent (java.net.http@17.0.17)
 968:             1             40  jdk.internal.net.http.SocketTube$InternalReadPublisher$ReadSubscription (java.net.http@17.0.17)
 969:             1             40  jdk.internal.net.http.SocketTube$InternalWriteSubscriber (java.net.http@17.0.17)
 970:             1             40  jdk.internal.net.http.SocketTube$InternalWriteSubscriber$WriteEvent (java.net.http@17.0.17)
 971:             1             40  jdk.internal.net.http.hpack.HeaderTable (java.net.http@17.0.17)
 972:             1             40  jdk.internal.net.http.hpack.LiteralNeverIndexedWriter (java.net.http@17.0.17)
 973:             1             40  jdk.internal.net.http.hpack.LiteralWriter (java.net.http@17.0.17)
 974:             1             40  jdk.internal.net.http.hpack.QuickHuffman$Reader (java.net.http@17.0.17)
 975:             1             40  jdk.internal.net.http.hpack.StringReader (java.net.http@17.0.17)
 976:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@17.0.17)
 977:             1             40  jdk.xml.internal.XMLSecurityManager (java.xml@17.0.17)
 978:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@17.0.17)
 979:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@17.0.17)
 980:             1             40  sun.nio.cs.StandardCharsets$Classes (java.base@17.0.17)
 981:             1             40  sun.security.ssl.Plaintext (java.base@17.0.17)
 982:             1             40  sun.security.ssl.TrustStoreManager$TrustStoreDescriptor (java.base@17.0.17)
 983:             1             40  sun.security.ssl.X509TrustManagerImpl (java.base@17.0.17)
 984:             1             40  sun.text.resources.cldr.FormatData (java.base@17.0.17)
 985:             1             40  sun.text.resources.cldr.FormatData_en (java.base@17.0.17)
 986:             1             40  sun.util.locale.InternalLocaleBuilder (java.base@17.0.17)
 987:             1             40  sun.util.locale.provider.LocaleResources$ResourceReference (java.base@17.0.17)
 988:             1             40  sun.util.resources.Bundles$1 (java.base@17.0.17)
 989:             1             32  [Lch.qos.logback.classic.pattern.KeyValuePairConverter$ValueQuoteSpecification;
 990:             1             32  [Lch.qos.logback.classic.spi.Configurator$ExecutionStatus;
 991:             1             32  [Lch.qos.logback.core.spi.FilterReply;
 992:             1             32  [Lch.qos.logback.core.subst.Tokenizer$TokenizerState;
 993:             1             32  [Lcom.apicatalog.jsonld.JsonLdEmbed;
 994:             1             32  [Lcom.apicatalog.jsonld.JsonLdOptions$ProcessingPolicy;
 995:             1             32  [Lcom.apicatalog.jsonld.uri.UriValidationPolicy;
 996:             1             32  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap; (java.xml@17.0.17)
 997:             2             32  [Ljava.lang.StackTraceElement; (java.base@17.0.17)
 998:             1             32  [Ljava.lang.ThreadGroup; (java.base@17.0.17)
 999:             2             32  [Ljava.lang.annotation.Annotation; (java.base@17.0.17)
1000:             1             32  [Ljava.lang.invoke.VarHandle$VarHandleDesc$Kind; (java.base@17.0.17)
1001:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base@17.0.17)
1002:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@17.0.17)
1003:             1             32  [Ljava.net.Proxy$Type; (java.base@17.0.17)
1004:             1             32  [Ljava.net.StandardProtocolFamily; (java.base@17.0.17)
1005:             1             32  [Ljava.net.http.HttpClient$Redirect; (java.net.http@17.0.17)
1006:             1             32  [Ljava.nio.file.AccessMode; (java.base@17.0.17)
1007:             1             32  [Ljava.text.Normalizer$Form; (java.base@17.0.17)
1008:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@17.0.17)
1009:             1             32  [Ljava.time.format.ResolverStyle; (java.base@17.0.17)
1010:             1             32  [Ljava.time.temporal.IsoFields$Field; (java.base@17.0.17)
1011:             1             32  [Ljava.time.temporal.JulianFields$Field; (java.base@17.0.17)
1012:             1             32  [Ljava.time.zone.ZoneOffsetTransitionRule$TimeDefinition; (java.base@17.0.17)
1013:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@17.0.17)
1014:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@17.0.17)
1015:             1             32  [Ljava.util.stream.StreamShape; (java.base@17.0.17)
1016:             1             32  [Ljavax.net.ssl.SSLEngineResult$Status; (java.base@17.0.17)
1017:             1             32  [Ljavax.xml.catalog.CatalogFeatures$Feature; (java.xml@17.0.17)
1018:             1             32  [Ljdk.internal.icu.util.CodePointTrie$ValueWidth; (java.base@17.0.17)
1019:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@17.0.17)
1020:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base@17.0.17)
1021:             1             32  [Ljdk.internal.net.http.common.SubscriberWrapper$SchedulingAction; (java.net.http@17.0.17)
1022:             1             32  [Ljdk.internal.net.http.hpack.HPACK$Logger$Level; (java.net.http@17.0.17)
1023:             1             32  [Ljdk.xml.internal.XMLSecurityManager$NameMap; (java.xml@17.0.17)
1024:             1             32  [Lorg.apache.jena.ext.xerces.impl.dv.xs.AbstractDateTimeDV$DateTimeData;
1025:             1             32  [Lorg.apache.jena.riot.RDFParser$LangTagForm;
1026:             1             32  [Lorg.slf4j.helpers.Reporter$Level;
1027:             1             32  [Lsun.nio.fs.NativeBuffer; (java.base@17.0.17)
1028:             1             32  [Lsun.security.provider.NativePRNG$Variant; (java.base@17.0.17)
1029:             1             32  [Lsun.security.ssl.CipherSuite$HashAlg; (java.base@17.0.17)
1030:             1             32  [Lsun.security.ssl.CipherType; (java.base@17.0.17)
1031:             1             32  [Lsun.security.ssl.ClientAuthType; (java.base@17.0.17)
1032:             1             32  [Lsun.security.ssl.ECPointFormatsExtension$ECPointFormat; (java.base@17.0.17)
1033:             1             32  [Lsun.security.ssl.Finished$VerifyDataScheme; (java.base@17.0.17)
1034:             1             32  [Lsun.security.ssl.SSLTrafficKeyDerivation; (java.base@17.0.17)
1035:             1             32  [Lsun.security.ssl.SignatureScheme$SigAlgParamSpec; (java.base@17.0.17)
1036:             1             32  ch.qos.logback.classic.model.processor.RootLoggerModelHandler
1037:             1             32  ch.qos.logback.classic.pattern.LevelConverter
1038:             1             32  ch.qos.logback.classic.pattern.LineSeparatorConverter
1039:             1             32  ch.qos.logback.classic.pattern.MessageConverter
1040:             1             32  ch.qos.logback.classic.pattern.ThreadConverter
1041:             1             32  ch.qos.logback.classic.spi.LoggerContextVO
1042:             1             32  ch.qos.logback.classic.util.ContextInitializer
1043:             1             32  ch.qos.logback.core.helpers.CyclicBuffer
1044:             1             32  ch.qos.logback.core.joran.action.ImplicitModelDataForComplexProperty
1045:             1             32  ch.qos.logback.core.joran.event.BodyEvent
1046:             1             32  ch.qos.logback.core.joran.spi.SaxEventInterpretationContext
1047:             1             32  ch.qos.logback.core.joran.util.AggregationAssessor
1048:             1             32  ch.qos.logback.core.joran.util.beans.BeanDescriptionCache
1049:             1             32  ch.qos.logback.core.model.processor.AppenderRefModelHandler
1050:             2             32  ch.qos.logback.core.model.processor.ChainedModelFilter
1051:             1             32  ch.qos.logback.core.model.util.VariableSubstitutionsHelper
1052:             2             32  ch.qos.logback.core.spi.LogbackLock
1053:             2             32  com.apicatalog.jsonld.loader.DocumentResolver
1054:             1             32  com.github.benmanes.caffeine.cache.NodeFactory$DeadWeakKey
1055:             1             32  com.github.benmanes.caffeine.cache.NodeFactory$RetiredWeakKey
1056:             1             32  com.github.benmanes.caffeine.cache.PSMS
1057:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator (java.xml@17.0.17)
1058:             1             32  java.io.UnixFileSystem (java.base@17.0.17)
1059:             2             32  java.lang.Boolean (java.base@17.0.17)
1060:             1             32  java.lang.Module$ArchivedData (java.base@17.0.17)
1061:             2             32  java.lang.Shutdown$Lock (java.base@17.0.17)
1062:             1             32  java.lang.module.ModuleDescriptor$Version (java.base@17.0.17)
1063:             2             32  java.net.InetSocketAddress (java.base@17.0.17)
1064:             2             32  java.nio.ByteOrder (java.base@17.0.17)
1065:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base@17.0.17)
1066:             1             32  java.security.UnresolvedPermission (java.base@17.0.17)
1067:             2             32  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser (java.base@17.0.17)
1068:             2             32  java.util.Collections$SingletonSet (java.base@17.0.17)
1069:             2             32  java.util.Comparator$$Lambda$312/0x000000c80115faa8 (java.base@17.0.17)
1070:             2             32  java.util.IdentityHashMap$KeySet (java.base@17.0.17)
1071:             2             32  java.util.LinkedHashMap$LinkedValues (java.base@17.0.17)
1072:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base@17.0.17)
1073:             1             32  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base@17.0.17)
1074:             2             32  java.util.TreeMap$Values (java.base@17.0.17)
1075:             1             32  java.util.concurrent.CompletableFuture$CoCompletion (java.base@17.0.17)
1076:             1             32  java.util.concurrent.SynchronousQueue (java.base@17.0.17)
1077:             1             32  java.util.concurrent.ThreadLocalRandom (java.base@17.0.17)
1078:             1             32  java.util.logging.LogManager$SystemLoggerContext (java.logging@17.0.17)
1079:             2             32  java.util.regex.Pattern$Begin (java.base@17.0.17)
1080:             1             32  java.util.regex.Pattern$BnM (java.base@17.0.17)
1081:             1             32  java.util.regex.Pattern$NotBehind (java.base@17.0.17)
1082:             1             32  java.util.zip.ZipCoder$UTF8ZipCoder (java.base@17.0.17)
1083:             2             32  jdk.internal.icu.impl.Norm2AllModes$DecomposeNormalizer2 (java.base@17.0.17)
1084:             2             32  jdk.internal.icu.text.NormalizerBase$ModeImpl (java.base@17.0.17)
1085:             2             32  jdk.internal.icu.util.CodePointTrie$Data16 (java.base@17.0.17)
1086:             1             32  jdk.internal.loader.ArchivedClassLoaders (java.base@17.0.17)
