 num     #instances         #bytes  class name (module)
2614:             1             16  sun.security.provider.certpath.UntrustedChecker (java.base@17.0.17)
2615:             1             16  sun.security.ssl.AlpnExtension$$Lambda$417/0x000000c8012d53c0 (java.base@17.0.17)
2616:             1             16  sun.security.ssl.AlpnExtension$AlpnStringizer (java.base@17.0.17)
2617:             1             16  sun.security.ssl.AlpnExtension$CHAlpnAbsence (java.base@17.0.17)
2618:             1             16  sun.security.ssl.AlpnExtension$CHAlpnConsumer (java.base@17.0.17)
2619:             1             16  sun.security.ssl.AlpnExtension$CHAlpnProducer (java.base@17.0.17)
2620:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesConsumer (java.base@17.0.17)
2621:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesProducer (java.base@17.0.17)
2622:             1             16  sun.security.ssl.CertSignAlgsExtension$CHCertSignatureSchemesUpdate (java.base@17.0.17)
2623:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesConsumer (java.base@17.0.17)
2624:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesProducer (java.base@17.0.17)
2625:             1             16  sun.security.ssl.CertSignAlgsExtension$CRCertSignatureSchemesUpdate (java.base@17.0.17)
2626:             1             16  sun.security.ssl.CertSignAlgsExtension$CertSignatureSchemesStringizer (java.base@17.0.17)
2627:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqConsumer (java.base@17.0.17)
2628:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqProducer (java.base@17.0.17)
2629:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Consumer (java.base@17.0.17)
2630:             1             16  sun.security.ssl.CertStatusExtension$CHCertStatusReqV2Producer (java.base@17.0.17)
2631:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseConsumer (java.base@17.0.17)
2632:             1             16  sun.security.ssl.CertStatusExtension$CTCertStatusResponseProducer (java.base@17.0.17)
2633:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestSpec (java.base@17.0.17)
2634:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestStringizer (java.base@17.0.17)
2635:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestV2Spec (java.base@17.0.17)
2636:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRequestsStringizer (java.base@17.0.17)
2637:             1             16  sun.security.ssl.CertStatusExtension$CertStatusRespStringizer (java.base@17.0.17)
2638:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqConsumer (java.base@17.0.17)
2639:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqProducer (java.base@17.0.17)
2640:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Consumer (java.base@17.0.17)
2641:             1             16  sun.security.ssl.CertStatusExtension$SHCertStatusReqV2Producer (java.base@17.0.17)
2642:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesConsumer (java.base@17.0.17)
2643:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CHCertificateAuthoritiesProducer (java.base@17.0.17)
2644:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesConsumer (java.base@17.0.17)
2645:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CRCertificateAuthoritiesProducer (java.base@17.0.17)
2646:             1             16  sun.security.ssl.CertificateAuthoritiesExtension$CertificateAuthoritiesStringizer (java.base@17.0.17)
2647:             1             16  sun.security.ssl.CertificateMessage$T12CertificateConsumer (java.base@17.0.17)
2648:             1             16  sun.security.ssl.CertificateMessage$T12CertificateProducer (java.base@17.0.17)
2649:             1             16  sun.security.ssl.CertificateMessage$T13CertificateConsumer (java.base@17.0.17)
2650:             1             16  sun.security.ssl.CertificateMessage$T13CertificateProducer (java.base@17.0.17)
2651:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestConsumer (java.base@17.0.17)
2652:             1             16  sun.security.ssl.CertificateRequest$T10CertificateRequestProducer (java.base@17.0.17)
2653:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestConsumer (java.base@17.0.17)
2654:             1             16  sun.security.ssl.CertificateRequest$T12CertificateRequestProducer (java.base@17.0.17)
2655:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestConsumer (java.base@17.0.17)
2656:             1             16  sun.security.ssl.CertificateRequest$T13CertificateRequestProducer (java.base@17.0.17)
2657:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusAbsence (java.base@17.0.17)
2658:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusConsumer (java.base@17.0.17)
2659:             1             16  sun.security.ssl.CertificateStatus$CertificateStatusProducer (java.base@17.0.17)
2660:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyConsumer (java.base@17.0.17)
2661:             1             16  sun.security.ssl.CertificateVerify$S30CertificateVerifyProducer (java.base@17.0.17)
2662:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyConsumer (java.base@17.0.17)
2663:             1             16  sun.security.ssl.CertificateVerify$T10CertificateVerifyProducer (java.base@17.0.17)
2664:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyConsumer (java.base@17.0.17)
2665:             1             16  sun.security.ssl.CertificateVerify$T12CertificateVerifyProducer (java.base@17.0.17)
2666:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyConsumer (java.base@17.0.17)
2667:             1             16  sun.security.ssl.CertificateVerify$T13CertificateVerifyProducer (java.base@17.0.17)
2668:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecConsumer (java.base@17.0.17)
2669:             1             16  sun.security.ssl.ChangeCipherSpec$T10ChangeCipherSpecProducer (java.base@17.0.17)
2670:             1             16  sun.security.ssl.ChangeCipherSpec$T13ChangeCipherSpecConsumer (java.base@17.0.17)
2671:             1             16  sun.security.ssl.ClientHello$ClientHelloConsumer (java.base@17.0.17)
2672:             1             16  sun.security.ssl.ClientHello$ClientHelloKickstartProducer (java.base@17.0.17)
2673:             1             16  sun.security.ssl.ClientHello$ClientHelloProducer (java.base@17.0.17)
2674:             1             16  sun.security.ssl.ClientHello$D12ClientHelloConsumer (java.base@17.0.17)
2675:             1             16  sun.security.ssl.ClientHello$D13ClientHelloConsumer (java.base@17.0.17)
2676:             1             16  sun.security.ssl.ClientHello$T12ClientHelloConsumer (java.base@17.0.17)
2677:             1             16  sun.security.ssl.ClientHello$T13ClientHelloConsumer (java.base@17.0.17)
2678:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeConsumer (java.base@17.0.17)
2679:             1             16  sun.security.ssl.ClientKeyExchange$ClientKeyExchangeProducer (java.base@17.0.17)
2680:             1             16  sun.security.ssl.CookieExtension$CHCookieConsumer (java.base@17.0.17)
2681:             1             16  sun.security.ssl.CookieExtension$CHCookieProducer (java.base@17.0.17)
2682:             1             16  sun.security.ssl.CookieExtension$CHCookieUpdate (java.base@17.0.17)
2683:             1             16  sun.security.ssl.CookieExtension$CookieStringizer (java.base@17.0.17)
2684:             1             16  sun.security.ssl.CookieExtension$HRRCookieConsumer (java.base@17.0.17)
2685:             1             16  sun.security.ssl.CookieExtension$HRRCookieProducer (java.base@17.0.17)
2686:             1             16  sun.security.ssl.CookieExtension$HRRCookieReproducer (java.base@17.0.17)
2687:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEKAGenerator (java.base@17.0.17)
2688:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEPossessionGenerator (java.base@17.0.17)
2689:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHEXDHKAGenerator (java.base@17.0.17)
2690:             1             16  sun.security.ssl.ECDHKeyExchange$ECDHKAGenerator (java.base@17.0.17)
2691:             1             16  sun.security.ssl.ECPointFormatsExtension$CHECPointFormatsConsumer (java.base@17.0.17)
2692:             1             16  sun.security.ssl.ECPointFormatsExtension$CHECPointFormatsProducer (java.base@17.0.17)
2693:             1             16  sun.security.ssl.ECPointFormatsExtension$ECPointFormatsSpec (java.base@17.0.17)
2694:             1             16  sun.security.ssl.ECPointFormatsExtension$ECPointFormatsStringizer (java.base@17.0.17)
2695:             1             16  sun.security.ssl.ECPointFormatsExtension$SHECPointFormatsConsumer (java.base@17.0.17)
2696:             1             16  sun.security.ssl.EncryptedExtensions$EncryptedExtensionsConsumer (java.base@17.0.17)
2697:             1             16  sun.security.ssl.EncryptedExtensions$EncryptedExtensionsProducer (java.base@17.0.17)
2698:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretAbsence (java.base@17.0.17)
2699:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretConsumer (java.base@17.0.17)
2700:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$CHExtendedMasterSecretProducer (java.base@17.0.17)
2701:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$ExtendedMasterSecretSpec (java.base@17.0.17)
2702:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$ExtendedMasterSecretStringizer (java.base@17.0.17)
2703:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretAbsence (java.base@17.0.17)
2704:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretConsumer (java.base@17.0.17)
2705:             1             16  sun.security.ssl.ExtendedMasterSecretExtension$SHExtendedMasterSecretProducer (java.base@17.0.17)
2706:             1             16  sun.security.ssl.Finished$S30VerifyDataGenerator (java.base@17.0.17)
2707:             1             16  sun.security.ssl.Finished$T10VerifyDataGenerator (java.base@17.0.17)
2708:             1             16  sun.security.ssl.Finished$T12FinishedConsumer (java.base@17.0.17)
2709:             1             16  sun.security.ssl.Finished$T12FinishedProducer (java.base@17.0.17)
2710:             1             16  sun.security.ssl.Finished$T12VerifyDataGenerator (java.base@17.0.17)
2711:             1             16  sun.security.ssl.Finished$T13FinishedConsumer (java.base@17.0.17)
2712:             1             16  sun.security.ssl.Finished$T13FinishedProducer (java.base@17.0.17)
2713:             1             16  sun.security.ssl.Finished$T13VerifyDataGenerator (java.base@17.0.17)
2714:             1             16  sun.security.ssl.HandshakeHash$CloneableHash (java.base@17.0.17)
2715:             1             16  sun.security.ssl.HandshakeHash$T13HandshakeHash (java.base@17.0.17)
2716:             1             16  sun.security.ssl.HelloRequest$HelloRequestConsumer (java.base@17.0.17)
2717:             1             16  sun.security.ssl.HelloRequest$HelloRequestKickstartProducer (java.base@17.0.17)
2718:             1             16  sun.security.ssl.HelloRequest$HelloRequestProducer (java.base@17.0.17)
2719:             1             16  sun.security.ssl.HelloVerifyRequest$HelloVerifyRequestConsumer (java.base@17.0.17)
2720:             1             16  sun.security.ssl.HelloVerifyRequest$HelloVerifyRequestProducer (java.base@17.0.17)
2721:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareConsumer (java.base@17.0.17)
2722:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareOnTradeAbsence (java.base@17.0.17)
2723:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareProducer (java.base@17.0.17)
2724:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareSpec (java.base@17.0.17)
2725:             1             16  sun.security.ssl.KeyShareExtension$CHKeyShareStringizer (java.base@17.0.17)
2726:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareConsumer (java.base@17.0.17)
2727:             1             16  sun.security.ssl.KeyShareExtension$HRRKeyShareProducer (java.base@17.0.17)
